File modules/solutions/exato.csv,,,,,,,,,,,,
alpha,corr_threshold,dt,elsize,k,lang,max_iter,max_no_improv,maxs,metric,mins,seed,verbose
0.303933,1,1,0,0,1,0,0,0,1,1,1,0
0.303843,1,1,1,0,1,0,0,0,1,0,1,0
0.303795,1,1,1,0,0,0,1,1,1,0,0,0
0.303700,1,1,1,0,1,1,0,0,0,0,1,0
0.303667,1,0,0,0,1,1,0,0,1,1,0,1
0.303393,0,1,1,0,1,0,0,1,0,1,0,0
0.303184,0,0,0,1,1,1,0,0,1,0,0,1
0.303096,0,1,1,0,1,1,0,0,0,1,1,0
0.303095,1,0,1,1,1,0,0,1,1,0,0,0
0.302995,0,1,0,0,1,1,0,0,1,0,1,1
0.302883,0,0,1,1,1,0,0,1,1,0,0,1
0.302522,0,1,1,1,1,1,0,0,0,1,0,0
0.302477,1,0,0,0,0,1,0,0,1,1,0,0
0.302247,1,0,1,1,0,0,0,0,1,0,0,0
0.302053,1,1,0,0,1,0,1,0,0,0,0,0
0.301978,1,0,1,0,0,1,0,0,0,1,0,0
0.301681,1,1,1,1,1,0,0,0,0,0,0,0
0.301554,1,1,0,1,1,0,0,1,0,0,0,0
0.301328,0,0,1,1,1,0,0,1,1,1,0,0
0.301111,1,1,0,0,1,0,1,1,1,0,0,0
0.300815,0,0,1,0,1,1,0,0,1,1,1,0
0.300555,0,0,1,1,1,0,0,0,0,1,0,0
0.300291,1,1,0,0,1,1,0,0,1,0,1,0
0.300214,1,0,1,0,1,0,1,0,0,0,0,0
0.299828,0,1,1,0,0,0,1,0,1,0,0,0
0.299713,1,0,1,0,1,1,0,0,0,0,0,1
0.299704,1,0,1,1,1,0,0,1,0,1,0,0
0.299228,0,1,1,0,0,0,0,0,1,0,1,0
0.299225,1,0,1,0,1,0,0,0,1,1,0,1
0.299150,0,0,1,0,1,0,0,0,0,1,1,1
0.298882,0,1,1,1,0,0,0,0,1,1,0,1
0.298696,0,0,1,0,1,0,1,0,0,1,1,0
0.298526,1,0,0,0,0,1,0,0,1,0,0,1
0.298347,0,0,1,0,1,0,0,0,1,1,1,1
0.298120,0,1,0,0,1,0,1,0,1,1,1,0
0.297942,0,1,1,1,1,0,0,0,1,1,0,0
0.297918,0,0,1,0,0,0,1,0,1,1,0,0
0.297847,1,0,0,0,1,1,0,0,0,0,1,1
0.297669,0,1,1,0,1,0,1,0,0,0,1,0
0.297523,1,0,0,0,1,0,1,0,1,1,0,0
0.297367,1,0,0,0,0,1,0,0,1,0,1,1
0.297024,0,0,1,0,1,0,0,0,0,1,0,1
0.296238,1,1,0,1,0,0,0,1,0,1,0,0
0.295744,1,0,1,0,1,0,0,1,1,0,1,0
0.295687,0,0,1,0,1,1,0,0,0,0,1,1
0.295586,1,1,0,0,1,1,0,0,0,0,1,1
0.295567,1,0,1,0,1,0,1,0,1,0,1,0
0.295333,1,0,1,1,1,0,0,1,0,0,0,0
0.294989,0,1,1,1,0,0,0,0,0,1,0,0
0.294830,1,1,1,0,0,0,0,0,1,1,1,0
0.294665,1,1,1,1,0,0,0,1,0,0,0,0
0.294647,0,1,0,0,1,0,0,0,1,1,1,0
0.293829,1,0,1,0,1,1,0,0,0,0,1,1
0.293429,1,0,1,0,1,1,0,1,1,0,0,0
0.293406,0,1,0,0,0,1,0,0,1,0,0,0
0.293070,0,1,1,1,1,0,0,0,1,0,0,0
0.293030,1,0,1,0,0,0,0,1,0,1,0,0
0.292782,1,0,0,0,1,1,0,0,0,0,0,1
0.292660,0,0,1,0,1,1,0,0,1,0,1,0
0.292647,0,0,1,0,0,1,0,0,1,1,0,1
0.292592,0,0,0,0,0,1,0,1,1,1,0,0
0.292197,1,0,0,0,0,1,0,0,1,0,1,0
0.292077,1,0,1,0,1,1,0,0,0,1,0,1
0.291597,1,1,0,0,1,0,0,1,0,1,0,0
0.291116,1,1,1,0,0,0,1,0,0,1,0,0
0.290992,1,1,1,0,1,0,0,0,0,1,0,1
0.290883,0,0,0,0,1,0,0,0,1,1,0,1
0.290808,1,0,0,0,1,0,0,0,1,1,1,0
0.290393,1,0,1,0,1,1,0,1,0,0,0,0
0.290175,1,0,0,0,1,0,1,0,0,1,0,0
0.289874,0,0,1,1,0,0,0,1,1,1,0,0
0.289474,1,1,1,0,0,0,0,1,1,0,0,0
0.288546,0,0,0,0,1,0,0,0,1,1,1,0
0.288114,1,0,0,0,1,1,0,1,1,0,0,0
0.287608,1,1,0,0,1,1,0,0,0,1,0,1
0.286637,1,1,0,1,1,0,0,1,0,1,0,0
0.286447,1,1,1,0,0,0,1,0,1,0,0,0
0.286398,0,1,1,0,0,0,0,0,1,1,1,0
0.286378,0,0,0,0,1,1,0,0,1,1,1,0
0.286261,1,1,1,0,1,0,0,0,1,0,0,1
0.286253,1,1,0,0,0,1,0,0,0,1,0,0
0.285787,0,1,1,1,0,0,0,0,1,0,0,0
0.285575,1,0,1,0,1,0,1,0,0,1,0,0
0.285574,1,0,1,0,1,0,1,1,1,0,0,0
0.285556,1,0,1,0,1,0,0,0,1,0,1,1
0.285283,1,0,0,0,0,0,0,1,0,1,0,0
0.284892,1,0,1,0,1,1,0,0,0,0,0,0
0.284850,1,0,1,0,0,1,0,0,1,1,0,0
0.284573,0,1,1,1,1,0,0,0,0,0,0,1
0.284531,0,1,0,0,1,0,0,0,1,0,1,1
0.284154,1,1,0,0,1,1,0,0,1,0,0,1
0.283971,0,0,0,0,1,0,0,0,1,1,1,1
0.283966,1,1,1,0,0,1,0,0,0,1,0,0
0.283855,0,0,1,1,1,0,0,1,0,1,0,0
0.283781,1,1,1,0,0,0,0,1,0,1,0,0
0.283719,1,0,1,0,1,1,0,0,0,1,1,0
0.283682,1,0,0,0,0,0,0,0,1,0,1,0
0.283595,0,0,0,0,1,1,0,1,1,1,0,0
0.283502,1,1,0,0,1,1,0,0,0,0,0,0
0.283256,1,1,0,0,0,0,1,0,1,1,0,0
0.283071,1,1,1,0,1,0,1,1,0,0,0,0
0.282977,1,1,1,1,1,0,0,0,0,1,0,0
0.282893,0,0,1,0,1,1,0,1,1,1,0,0
0.282807,0,0,1,0,1,1,0,0,0,1,0,1
0.282487,0,1,1,0,1,1,0,0,0,0,0,0
0.282275,0,1,0,0,1,0,0,0,1,1,1,1
0.282174,1,1,0,0,0,1,0,0,1,1,0,0
0.281762,1,0,1,1,1,0,0,0,0,1,0,0
0.281353,0,0,1,0,0,0,0,0,1,1,1,1
0.281316,1,0,1,0,1,0,1,0,1,0,0,0
0.280996,0,1,1,0,0,1,0,0,0,1,0,1
0.280874,0,1,1,0,1,0,0,0,0,1,1,1
0.280716,0,1,1,0,1,0,1,0,0,1,1,0
0.280604,0,0,0,0,1,0,1,0,0,1,0,0
0.280063,0,0,1,0,1,0,0,0,1,1,1,0
0.279952,1,1,1,0,0,0,0,0,0,1,0,0
0.279179,1,1,1,1,0,0,0,1,0,1,0,0
0.279012,1,1,1,0,1,0,0,1,0,1,0,0
0.278927,0,1,1,0,0,0,0,1,0,1,1,0
0.278880,1,1,1,0,0,1,0,0,0,0,0,0
0.278759,0,1,1,0,0,0,0,0,1,1,1,1
0.278436,0,1,1,0,1,0,0,0,1,0,1,1
0.278332,0,0,1,1,1,0,0,0,1,1,0,0
0.278187,1,0,1,0,1,1,0,1,0,1,0,0
0.277648,0,0,0,0,1,0,0,1,0,1,0,0
0.277514,1,0,0,0,1,0,0,1,0,1,0,0
0.277250,0,1,1,0,0,0,0,0,1,0,0,0
0.276892,1,1,1,0,1,0,0,0,0,0,0,1
0.276399,0,1,1,0,0,1,0,0,1,1,0,1
0.275962,1,0,1,0,1,0,0,1,1,0,0,0
0.275729,1,0,1,0,1,0,0,1,0,0,0,0
0.275631,1,1,0,0,1,0,1,0,0,1,0,0
0.274978,0,0,1,0,1,0,1,0,0,0,0,0
0.274777,1,0,0,0,1,1,0,0,0,0,1,0
0.274544,1,1,1,0,0,0,0,0,0,0,0,0
0.274384,0,0,1,1,0,0,1,0,1,0,0,0
0.274380,0,1,1,0,0,0,0,1,0,1,0,0
0.274217,1,1,1,0,1,1,0,1,0,0,0,0
0.273942,0,0,1,0,1,1,0,0,1,1,0,1
0.273315,0,1,0,0,0,1,0,0,1,0,0,1
0.272258,1,0,1,0,1,0,0,0,0,0,1,0
0.272168,0,0,0,0,1,0,0,0,0,0,1,1
0.272122,1,0,0,0,1,0,0,1,0,0,0,0
0.271959,0,1,0,0,1,0,0,0,0,1,0,1
0.270750,0,1,0,1,1,0,0,1,0,0,0,0
0.270148,0,0,1,0,1,0,0,0,1,0,1,1
0.270058,1,1,0,0,0,1,0,0,1,0,0,0
0.269448,1,0,1,0,1,0,1,0,1,1,0,0
0.269316,1,0,1,0,0,1,0,0,1,0,0,0
0.269281,0,0,0,0,1,1,0,0,1,1,1,1
0.269105,0,0,0,1,1,1,0,0,1,0,0,0
0.268879,0,1,1,0,0,0,0,0,0,0,0,1
0.268680,0,0,1,0,0,1,0,0,1,1,0,0
0.268612,0,1,1,1,1,0,0,1,0,0,0,0
0.268483,1,1,1,0,0,1,0,0,1,0,0,0
0.268212,1,1,1,0,1,1,0,0,0,0,0,1
0.266745,0,0,1,0,1,0,0,0,0,1,1,0
0.266452,1,0,0,0,0,1,0,0,1,0,0,0
0.266294,1,1,0,0,1,1,0,0,0,1,0,0
0.266289,0,1,1,0,0,1,0,0,0,1,0,0
0.265647,0,1,1,0,0,0,0,0,0,1,0,0
0.265256,1,1,1,0,0,0,1,0,1,1,0,0
0.265072,0,1,0,0,1,0,0,1,0,1,0,0
0.264680,0,1,1,0,0,1,0,0,1,1,0,0
0.264676,0,0,1,0,1,0,1,0,1,1,0,0
0.264486,1,1,1,0,1,0,0,0,0,0,0,0
0.264378,1,0,0,0,1,1,0,0,1,1,1,0
0.264264,1,0,1,0,1,0,0,1,0,1,0,0
0.263040,1,0,0,0,1,0,0,0,0,0,1,0
0.262868,1,1,1,0,0,1,0,0,1,1,0,0
0.262802,1,0,1,0,1,1,0,0,1,0,0,1
0.261977,0,1,1,0,1,0,0,0,0,0,0,0
0.261695,1,1,1,0,1,0,0,0,0,1,0,0
0.261461,1,1,0,0,1,0,1,0,1,0,0,0
0.261033,0,0,1,0,1,1,0,0,0,0,0,0
0.261022,0,0,0,0,0,0,1,0,1,1,0,0
0.260952,0,0,1,0,1,0,0,0,1,1,0,1
0.260595,0,0,0,1,1,0,0,1,0,1,0,0
0.260592,0,0,1,0,0,1,0,0,0,1,0,0
0.260473,0,0,1,1,1,0,0,1,1,0,0,0
0.260410,1,0,0,0,1,1,0,0,1,0,0,1
0.260370,1,0,0,0,0,1,0,0,0,1,0,0
0.260331,0,0,1,0,1,0,0,1,0,0,0,0
0.260246,0,1,1,0,1,1,0,0,1,0,0,0
0.259393,0,0,1,0,0,0,0,0,1,1,1,0
0.258436,1,0,0,0,1,1,0,0,0,0,0,0
0.258311,0,1,0,0,0,1,0,0,0,1,0,1
0.257519,1,1,1,0,0,0,0,0,1,0,0,0
0.257287,1,0,1,0,0,0,0,0,1,0,1,0
0.256021,0,0,1,0,0,0,0,0,0,1,0,1
0.255974,0,0,0,0,1,1,0,0,0,1,0,1
0.254812,0,1,1,1,0,0,0,1,0,0,0,0
0.254789,0,0,1,0,1,1,0,0,1,0,1,1
0.254523,1,1,1,0,1,0,1,0,0,0,0,0
0.254338,1,1,0,0,1,0,1,0,1,1,0,0
0.253630,0,1,0,0,0,1,0,0,1,1,0,1
0.253008,0,1,1,1,1,0,0,0,0,0,0,0
0.251878,0,0,1,0,1,0,0,0,1,0,1,0
0.251104,0,0,1,0,1,0,0,1,1,0,0,0
0.250820,1,1,1,0,1,0,1,0,1,0,0,0
0.250480,1,0,0,0,1,1,0,0,1,0,1,1
0.250402,0,1,1,0,0,0,1,0,0,1,0,0
0.250338,0,0,0,0,0,0,0,0,1,1,1,0
0.250072,1,0,0,1,1,0,0,0,0,0,0,0
0.250037,0,0,1,0,1,1,0,0,0,0,0,1
0.249912,0,1,1,0,1,1,0,0,0,1,0,1
0.249033,0,1,1,0,0,0,1,0,1,1,0,0
0.247864,1,0,1,0,1,0,0,0,0,1,0,0
0.247723,1,1,1,0,1,1,0,0,0,1,0,0
0.247208,0,1,1,1,1,0,0,1,0,1,0,0
0.246884,1,1,1,0,1,1,0,0,0,0,0,0
0.246684,0,1,1,0,1,1,0,0,0,0,0,1
0.245318,1,1,0,0,1,0,0,0,1,1,0,0
0.245195,0,0,1,0,0,1,0,0,0,0,0,1
0.244892,0,0,1,1,0,0,0,0,0,0,1,0
0.244780,0,1,0,0,1,1,0,0,0,1,0,1
0.244321,1,1,1,0,0,0,0,0,1,1,0,0
0.244114,1,0,1,0,1,1,0,0,1,0,1,0
0.243784,0,0,1,0,1,0,1,0,0,1,0,0
0.243611,1,1,0,0,1,1,0,0,1,0,0,0
0.243348,1,0,0,0,1,1,0,0,1,0,1,0
0.243319,0,1,0,0,1,0,1,0,1,0,0,0
0.242898,0,0,0,0,1,0,1,0,1,0,1,0
0.242341,0,0,0,0,1,0,1,0,1,1,0,0
0.241992,0,0,1,0,1,1,0,0,1,1,0,0
0.241977,1,1,1,0,1,1,0,0,1,0,0,0
0.241453,1,1,1,1,1,0,0,1,0,0,0,0
0.241046,1,0,0,0,1,1,0,0,1,1,0,0
0.239945,1,1,0,0,1,1,0,0,1,1,0,0
0.239239,0,1,0,0,1,1,0,0,1,1,0,1
0.239104,0,1,1,0,1,1,0,0,1,1,0,0
0.238818,0,1,0,0,0,0,1,0,0,1,0,0
0.238525,1,1,1,0,1,0,1,0,0,1,0,0
0.238473,0,0,1,0,0,0,0,0,1,1,0,1
0.237406,1,0,1,0,1,0,0,0,1,1,1,0
0.237120,0,0,0,1,0,1,0,0,1,0,0,0
0.236852,0,0,0,0,1,1,0,0,1,1,0,1
0.236310,0,0,0,0,0,1,0,0,1,1,0,1
0.236148,0,0,1,0,0,1,0,0,1,0,0,1
0.235278,0,1,1,0,1,1,0,0,1,0,0,1
0.235228,1,1,1,0,1,0,0,0,1,0,0,0
0.235190,0,0,1,0,1,0,0,0,1,0,0,1
0.235085,0,1,1,0,1,0,1,0,1,0,0,0
0.234192,0,0,1,1,1,0,0,1,0,0,0,0
0.233884,1,1,1,0,1,0,0,0,1,1,0,0
0.233551,0,1,0,0,1,0,1,0,0,0,0,0
0.232858,0,1,0,0,1,1,0,0,1,0,0,0
0.231986,1,1,0,0,1,0,0,0,1,0,0,0
0.231423,0,0,1,0,1,1,0,0,1,0,0,1
0.231407,0,1,1,0,1,0,1,0,1,1,0,0
0.231112,0,1,1,0,1,0,0,0,0,0,0,1
0.230579,0,0,1,0,1,0,1,0,1,0,0,0
0.230485,0,0,1,1,0,0,1,1,0,0,1,0
0.229755,0,1,1,0,1,0,1,0,0,0,0,0
0.228313,0,1,0,0,1,1,0,0,0,0,0,1
0.226889,1,0,1,0,0,0,0,0,1,1,0,0
0.226797,1,0,1,0,1,1,0,0,0,1,0,0
0.226736,1,0,1,0,1,0,0,0,1,0,1,0
0.225578,0,0,1,0,1,0,0,1,0,1,0,0
0.225472,1,1,0,0,1,0,0,0,0,0,0,0
0.225422,0,0,1,0,1,1,0,0,0,1,0,0
0.225088,0,1,0,0,1,1,0,0,0,0,0,0
0.224968,0,1,0,0,1,0,0,0,1,1,0,1
0.224941,1,0,0,0,0,0,0,0,1,1,0,0
0.224742,0,1,0,0,0,1,0,0,1,1,0,0
0.224075,0,1,1,0,0,0,0,0,0,1,0,1
0.223775,0,1,1,0,1,0,0,0,1,0,0,1
0.223458,0,1,1,0,1,0,0,0,1,1,0,0
0.223387,0,1,1,0,0,0,0,0,1,1,0,0
0.221291,0,0,1,0,0,1,0,0,1,0,0,0
0.221054,0,1,1,0,1,0,0,0,0,1,0,1
0.220893,1,0,1,0,1,1,0,0,1,1,0,0
0.220173,1,1,0,0,1,0,0,0,0,1,0,0
0.219724,1,0,0,0,1,1,0,0,1,0,0,0
0.219636,0,1,0,0,1,1,0,0,1,1,0,0
0.219424,0,1,1,0,1,0,0,0,1,1,0,1
0.219219,0,1,0,0,0,0,0,0,1,1,0,0
0.218453,0,1,1,1,0,0,0,0,0,0,0,0
0.217147,0,1,1,0,0,0,0,0,1,1,0,1
0.217113,0,0,1,1,0,0,0,0,1,0,1,0
0.216683,1,0,0,0,1,1,0,0,0,1,0,0
0.215431,0,1,0,0,0,1,0,0,0,1,0,0
0.214471,0,1,1,0,1,1,0,0,0,1,0,0
0.213851,0,0,0,0,1,1,0,0,1,0,1,0
0.213651,0,1,1,0,1,0,0,0,0,1,0,0
0.212888,0,1,0,0,0,0,1,0,1,1,0,0
0.212714,1,0,1,1,1,0,0,0,1,0,0,0
0.212216,0,1,0,0,1,0,1,0,0,1,0,0
0.211706,1,0,1,0,1,1,0,0,1,0,0,0
0.211381,0,0,1,0,0,0,1,0,1,0,0,0
0.211213,0,0,1,0,0,0,0,0,1,1,0,0
0.209794,1,0,1,0,0,0,0,0,1,0,0,0
0.208451,0,1,0,0,1,0,0,0,1,1,0,0
0.208270,0,1,0,1,1,0,0,1,0,1,0,0
0.206675,0,0,0,1,1,0,0,1,0,0,0,0
0.204858,0,1,1,0,1,0,1,0,0,1,0,0
0.203632,0,0,0,0,1,0,1,0,1,0,0,0
0.202545,0,1,0,0,1,0,1,0,1,1,0,0
0.198443,0,0,0,0,0,1,0,0,1,1,0,0
0.197271,0,1,0,0,1,0,0,0,1,0,0,0
0.196053,0,0,1,0,0,0,1,1,0,0,1,0
0.196012,1,0,1,0,1,0,0,0,0,0,0,0
0.194821,0,1,1,0,1,0,0,0,1,0,0,0
0.194617,0,1,0,0,1,1,0,0,0,1,0,0
0.194049,0,0,1,1,1,0,1,1,0,0,1,0
0.193668,0,0,1,1,0,1,0,0,0,0,0,0
0.192920,1,0,0,0,1,0,0,0,1,0,1,0
0.192050,0,1,1,1,0,0,0,1,0,1,0,0
0.189554,0,1,0,0,1,1,0,0,1,0,0,1
0.188478,0,0,0,0,1,1,0,0,0,0,1,1
0.186710,0,0,1,1,0,0,0,1,0,0,0,0
0.185223,0,0,1,0,0,0,0,1,1,0,1,0
0.184730,0,0,1,0,0,0,0,1,0,0,1,0
0.184416,0,0,1,1,0,0,0,1,0,0,1,0
0.183905,0,0,0,0,1,1,0,0,0,0,0,1
0.183422,0,0,0,0,1,1,0,0,1,1,0,0
0.182119,0,0,0,0,0,0,0,0,1,0,1,1
0.182070,0,1,0,0,1,0,0,0,1,0,0,1
0.181926,0,0,0,0,1,1,0,0,0,0,1,0
0.180118,1,0,1,0,1,0,0,0,1,0,0,0
0.178734,0,0,0,0,1,0,0,0,1,0,1,1
0.178198,1,1,0,0,0,0,0,0,0,1,0,0
0.176283,1,0,1,0,1,0,0,0,1,1,0,0
0.174802,0,0,1,1,0,0,0,0,0,1,0,0
0.172872,0,0,1,1,0,0,0,1,1,0,1,0
0.172345,0,0,1,0,0,0,0,0,1,0,0,1
0.171717,1,0,0,0,1,0,0,0,1,0,0,0
0.170409,0,0,0,0,1,1,0,0,1,0,1,1
0.159858,1,0,0,0,1,0,0,0,1,1,0,0
0.159728,0,0,1,1,0,0,0,0,1,0,0,0
0.158882,1,0,0,0,1,0,0,0,0,1,0,0
0.156342,0,0,0,0,0,1,0,0,0,0,1,1
0.154847,0,0,0,0,0,0,1,0,1,0,1,0
0.153058,0,0,0,0,1,0,0,0,1,0,0,1
0.152050,1,0,1,1,0,0,0,0,0,0,0,0
0.142649,0,0,1,0,1,1,0,0,1,0,0,0
0.141406,0,0,0,0,1,0,0,0,1,0,1,0
0.141295,0,0,1,0,1,0,0,0,0,1,0,0
0.135601,0,0,1,1,0,0,0,1,0,1,0,0
0.134710,0,1,0,0,0,0,0,1,0,1,0,0
0.133053,1,0,1,1,1,0,0,0,0,0,0,0
0.130234,0,1,0,1,0,0,0,1,0,0,0,0
0.130128,0,0,1,0,1,0,0,0,1,0,0,0
0.128882,0,0,1,0,1,0,0,0,1,1,0,0
0.124921,0,0,0,0,1,1,0,0,0,1,0,0
0.123514,0,0,0,0,0,1,0,0,1,0,1,1
0.123303,0,0,0,1,1,0,0,0,1,0,0,0
0.122742,0,1,0,0,1,0,0,0,0,1,0,0
0.120377,0,0,1,1,1,0,0,0,0,0,0,0
0.097208,0,0,0,0,0,1,0,0,1,0,1,0
0.096860,0,1,0,1,0,0,0,1,0,1,0,0
0.085230,0,0,0,0,1,1,0,0,1,0,0,1
0.078884,0,0,1,1,1,0,0,0,1,0,0,0
0.069837,0,0,0,1,0,0,0,1,0,1,0,0
0.017923,0,0,0,0,1,0,0,0,1,1,0,0
0.010329,0,0,0,0,1,0,1,1,0,0,0,1
-0.004736,0,0,0,0,0,1,0,0,1,0,0,1
-0.016031,0,0,0,0,1,1,0,0,1,0,0,0
-0.035103,0,0,1,0,1,0,1,1,0,0,0,1
-0.071696,0,1,0,0,0,0,1,1,0,0,0,1
-0.073145,1,0,0,1,0,0,1,0,0,0,0,1
-0.089340,1,0,0,1,0,0,1,0,0,1,0,1
-0.094305,0,0,0,0,0,0,1,1,0,1,0,1
-0.103415,0,1,0,0,0,0,1,1,1,0,0,1
-0.124634,0,1,1,0,0,0,1,1,0,0,0,1
-0.124739,1,0,1,1,0,0,1,0,0,0,0,1
-0.126509,0,0,1,0,0,0,1,1,0,0,0,1
-0.133647,0,1,0,0,1,0,1,1,0,0,0,1
-0.139678,1,0,0,1,0,0,1,1,0,0,0,1
-0.140576,1,0,0,1,0,0,1,0,1,0,0,1
-0.141252,0,1,0,1,0,0,1,1,0,0,0,1
-0.143043,1,0,0,1,1,0,1,0,0,0,0,1
-0.143085,1,0,0,1,0,0,1,1,0,1,0,1
-0.144771,0,0,1,0,0,0,1,1,1,0,0,1
-0.147469,1,0,0,1,0,0,1,0,0,0,1,1
-0.147788,0,0,0,0,0,0,1,1,0,1,1,1
-0.148504,0,0,0,1,0,0,1,0,0,1,0,1
-0.148527,1,0,0,1,0,1,1,0,0,0,0,0
-0.148686,1,0,0,0,0,0,1,1,0,1,0,1
-0.152046,0,0,0,1,0,0,1,1,0,1,0,1
-0.152890,1,0,0,1,0,0,1,0,0,1,1,1
-0.153675,1,0,0,1,0,1,1,0,0,0,1,0
-0.153803,1,0,0,1,0,0,1,0,1,1,0,1
-0.157192,0,0,0,0,0,0,1,1,0,0,0,1
-0.158272,0,1,0,1,0,0,1,1,1,0,0,1
-0.162049,1,0,1,1,0,0,1,0,0,1,0,1
-0.162875,0,1,0,0,0,0,1,1,1,0,1,1
-0.163135,1,0,0,0,0,0,1,0,0,0,0,1
-0.163192,0,1,1,0,0,0,1,1,1,0,0,1
-0.164290,0,1,0,0,0,0,1,1,0,1,0,1
-0.166219,1,0,0,1,1,0,1,0,0,1,0,1
-0.166425,0,1,0,0,0,0,1,1,0,0,1,1
-0.166768,1,1,0,1,0,0,1,0,0,0,0,1
-0.167341,0,0,0,1,1,1,1,1,0,0,0,0
-0.170933,0,0,0,1,0,1,1,1,0,1,1,0
-0.173453,0,1,0,1,0,1,1,0,0,0,0,0
-0.173772,1,0,1,1,0,0,1,0,0,0,1,1
-0.174318,1,0,0,1,0,0,1,1,0,0,1,1
-0.174365,1,0,0,1,0,1,1,0,0,1,1,0
-0.174681,0,1,1,1,0,0,1,1,0,0,0,1
-0.175942,1,0,0,0,0,0,1,1,1,1,0,1
-0.177317,0,0,0,1,0,1,1,0,0,1,1,0
-0.177624,0,1,0,0,0,0,1,1,0,1,1,1
-0.177762,1,0,0,0,0,0,1,1,0,0,0,1
-0.178173,0,0,0,1,0,1,1,1,0,0,1,0
-0.180656,1,0,1,1,1,0,1,0,0,0,0,1
-0.182494,1,0,1,1,0,0,1,0,1,0,0,1
-0.182845,0,1,0,1,0,1,1,1,0,0,1,0
-0.183400,0,0,0,1,0,0,1,1,0,1,1,1
-0.183418,1,0,1,1,0,0,1,1,0,0,0,1
-0.184466,1,0,0,0,0,0,1,1,0,1,1,1
-0.184658,0,0,1,1,0,0,1,1,0,1,0,1
-0.185236,1,0,0,1,1,0,1,1,0,0,0,1
-0.185921,0,0,1,1,0,1,1,0,0,0,1,0
-0.186914,1,1,0,1,0,0,1,0,0,1,0,1
-0.187470,0,1,0,0,0,1,1,1,0,0,1,0
-0.189203,1,0,0,1,0,1,1,0,0,1,0,0
-0.189703,0,1,0,1,0,1,1,1,1,0,0,0
-0.189865,0,1,0,1,0,0,1,0,0,0,0,1
-0.191896,0,0,0,0,0,1,1,1,0,0,0,0
-0.192560,0,0,0,1,0,0,1,1,1,1,0,1
-0.192831,0,0,0,1,1,0,1,0,0,1,0,1
-0.193132,0,0,0,1,1,0,1,1,0,1,0,1
-0.193859,1,0,0,1,0,1,1,0,1,1,0,0
-0.193922,0,1,1,0,0,0,1,1,0,0,1,1
-0.194167,0,0,0,1,0,1,1,0,0,1,0,0
-0.194763,0,1,0,1,0,1,1,1,0,0,0,0
-0.196983,0,0,1,0,0,1,1,1,0,0,1,0
-0.197446,0,0,0,1,0,1,1,1,1,1,0,0
-0.197874,1,0,0,1,0,0,1,1,1,0,0,1
-0.197949,0,0,0,0,0,1,1,1,0,1,1,0
-0.198541,1,0,1,1,0,1,1,0,0,0,0,0
-0.198678,1,0,0,1,1,0,1,0,0,0,1,1
-0.198934,1,0,0,1,0,0,1,0,1,0,1,1
-0.199163,0,1,0,1,1,0,1,1,0,0,0,1
-0.199340,0,0,0,0,0,0,1,1,0,0,1,1
-0.199409,0,1,0,1,0,0,1,0,1,0,0,1
-0.201972,1,1,0,1,0,0,1,1,0,0,0,1
-0.202006,0,0,1,0,0,1,1,0,0,0,1,0
-0.202311,1,1,0,1,0,0,1,0,0,0,1,1
-0.203201,1,0,1,1,0,1,1,0,0,0,1,0
-0.203541,1,0,0,1,1,0,1,0,1,0,0,1
-0.204487,0,1,0,1,0,0,1,1,0,1,0,1
-0.205882,0,0,1,0,0,0,1,1,0,1,1,1
-0.206906,0,1,0,1,0,1,1,0,0,0,1,0
-0.207169,1,1,0,0,0,0,1,1,0,1,0,1
-0.207299,1,1,1,1,0,0,1,0,0,0,0,1
-0.207595,1,1,0,1,0,0,1,0,1,0,0,1
-0.209016,1,0,0,1,0,1,1,1,0,0,1,0
-0.209443,0,0,0,0,0,1,1,1,0,0,1,0
-0.209575,0,1,0,0,0,1,1,1,0,0,0,0
-0.209780,0,1,0,0,0,1,1,1,0,1,1,0
-0.210116,1,0,1,0,0,0,1,1,0,0,0,1
-0.210488,0,0,0,1,0,1,1,1,1,0,0,0
-0.211225,1,0,0,0,0,0,1,1,0,0,1,1
-0.211275,0,0,0,1,0,0,1,0,0,0,0,1
-0.213111,1,1,0,1,1,0,1,0,0,0,0,1
-0.213185,0,1,1,0,0,0,1,0,0,0,0,1
-0.213270,1,0,0,1,1,1,1,0,0,0,0,0
-0.213965,0,0,0,1,0,1,1,1,0,0,0,0
-0.214902,0,1,0,1,1,1,1,1,0,0,0,0
-0.216923,1,0,0,0,1,0,1,1,0,0,0,1
-0.218542,0,0,0,1,0,0,1,0,0,1,1,1
-0.218620,0,1,0,0,1,0,1,1,0,0,1,1
-0.221420,0,0,0,0,0,1,1,1,1,1,1,0
-0.221884,1,1,0,1,0,1,1,0,0,0,1,0
-0.222088,0,1,0,1,0,0,1,1,0,0,1,1
-0.222726,0,0,0,1,0,0,1,1,0,0,0,1
-0.223807,0,0,1,1,0,1,1,1,0,0,1,0
-0.223976,0,0,1,1,0,0,1,0,0,1,0,1
-0.224461,1,0,0,1,0,1,1,0,1,0,0,0
-0.224483,0,0,0,0,1,0,1,1,0,1,0,1
-0.224622,0,0,0,0,1,0,1,1,0,1,1,1
-0.225152,1,0,0,1,1,1,1,0,0,0,1,0
-0.225305,0,1,0,1,0,0,1,0,0,1,0,1
